Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,Commodity,season
11041,18153.0,675.0,3.0933333333333333,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11042,18153.0,675.0,3.0933333333333333,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11043,18153.0,675.0,3.0933333333333333,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11044,14400.0,1705.5,7.946666666666667,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11045,14400.0,1705.5,7.946666666666667,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11046,14400.0,1705.5,7.946666666666667,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11047,14400.0,1705.5,7.946666666666667,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11048,9900.0,450.0,7.217777777777778,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11049,9900.0,450.0,7.217777777777778,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11050,9900.0,450.0,7.217777777777778,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11051,9900.0,450.0,7.217777777777778,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11052,19638.000000000004,675.0,2.1155555555555554,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11053,19638.000000000004,675.0,2.1155555555555554,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11054,19638.000000000004,675.0,2.1155555555555554,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11055,19638.000000000004,675.0,2.1155555555555554,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11056,14400.0,400.5,2.328888888888889,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11057,14400.0,400.5,2.328888888888889,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11058,14400.0,400.5,2.328888888888889,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11059,14400.0,400.5,2.328888888888889,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11060,10800.0,427.5,4.142222222222221,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11061,10800.0,427.5,4.142222222222221,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11062,10800.0,427.5,4.142222222222221,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11063,10800.0,427.5,4.142222222222221,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11064,14472.0,450.0,5.902222222222222,18.4116666665,0.9723333333,5.790797202797203,278.0,wheat,rabi
11065,14472.0,450.0,5.902222222222222,19.865,1.377333333,5.790797202797203,1936.333333,wheat,summer
11066,14472.0,450.0,5.902222222222222,18.241666665,1.265666667,5.790797202797203,698.0000000000001,wheat,kharif
11067,14472.0,450.0,5.902222222222222,22.735,1.070333333,5.790797202797203,540.3333332999999,wheat,summer
11068,14292.0,675.0,2.56,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11069,14292.0,675.0,2.56,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11070,14292.0,675.0,2.56,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11071,14292.0,675.0,2.56,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11072,24013.264860000003,495.0,1.3488,15.483333335,0.8909999999999999,5.790797202797203,229.3333333,wheat,rabi
11073,24013.264860000003,495.0,1.3488,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11074,24013.264860000003,495.0,1.3488,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11075,24013.264860000003,495.0,1.3488,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11076,30600.0,713.25,5.688888888888887,18.4116666665,0.9723333333,5.790797202797203,278.0,wheat,rabi
11077,30600.0,713.25,5.688888888888887,19.865,1.377333333,5.790797202797203,1936.333333,wheat,summer
11078,30600.0,713.25,5.688888888888887,18.241666665,1.265666667,5.790797202797203,698.0000000000001,wheat,kharif
11079,30600.0,713.25,5.688888888888887,22.735,1.070333333,5.790797202797203,540.3333332999999,wheat,summer
11080,8100.0,900.0,9.457777777777778,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11081,8100.0,900.0,9.457777777777778,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11082,8100.0,900.0,9.457777777777778,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11083,8100.0,900.0,9.457777777777778,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11084,18000.0,317.25,2.0266666666666664,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11085,18000.0,317.25,2.0266666666666664,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11086,18000.0,317.25,2.0266666666666664,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11087,18000.0,317.25,2.0266666666666664,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11088,14400.0,175950.0,36.96,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11089,14400.0,175950.0,36.96,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11090,14400.0,175950.0,36.96,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11091,14400.0,175950.0,36.96,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11092,16731.0,675.0,7.306666666666667,18.4116666665,0.9723333333,5.790797202797203,278.0,wheat,rabi
11093,16731.0,675.0,7.306666666666667,19.865,1.377333333,5.790797202797203,1936.333333,wheat,summer
11094,16731.0,675.0,7.306666666666667,18.241666665,1.265666667,5.790797202797203,698.0000000000001,wheat,kharif
11095,16731.0,675.0,7.306666666666667,22.735,1.070333333,5.790797202797203,540.3333332999999,wheat,summer
11096,23413.62618,450.0,0.9955555555555556,15.483333335,0.8909999999999999,5.790797202797203,229.3333333,wheat,rabi
11097,23413.62618,450.0,0.9955555555555556,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11098,23413.62618,450.0,0.9955555555555556,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11099,23413.62618,450.0,0.9955555555555556,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11100,16956.0,2475.0,11.11111111111111,18.4116666665,0.9723333333,5.790797202797203,278.0,wheat,rabi
11101,16956.0,2475.0,11.11111111111111,19.865,1.377333333,5.790797202797203,1936.333333,wheat,summer
11102,16956.0,2475.0,11.11111111111111,18.241666665,1.265666667,5.790797202797203,698.0000000000001,wheat,kharif
11103,16956.0,2475.0,11.11111111111111,22.735,1.070333333,5.790797202797203,540.3333332999999,wheat,summer
11104,8100.0,450.0,7.1288888888888895,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11105,8100.0,450.0,7.1288888888888895,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11106,8100.0,450.0,7.1288888888888895,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11107,8100.0,450.0,7.1288888888888895,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11108,18576.0,1125.0,10.897777777777778,18.4116666665,0.9723333333,5.790797202797203,278.0,wheat,rabi
11109,18576.0,1125.0,10.897777777777778,19.865,1.377333333,5.790797202797203,1936.333333,wheat,summer
11110,18576.0,1125.0,10.897777777777778,18.241666665,1.265666667,5.790797202797203,698.0000000000001,wheat,kharif
11111,18576.0,1125.0,10.897777777777778,22.735,1.070333333,5.790797202797203,540.3333332999999,wheat,summer
11112,20511.0,900.0,7.857777777777778,15.483333335,0.8909999999999999,5.790797202797203,229.3333333,wheat,rabi
11113,20511.0,900.0,7.857777777777778,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11114,20511.0,900.0,7.857777777777778,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11115,20511.0,900.0,7.857777777777778,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11116,20511.0,450.0,3.804444444444444,15.483333335,0.8909999999999999,5.790797202797203,229.3333333,wheat,rabi
11117,20511.0,450.0,3.804444444444444,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11118,20511.0,450.0,3.804444444444444,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11119,20511.0,450.0,3.804444444444444,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11120,10800.0,3600.0,7.2,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11121,10800.0,3600.0,7.2,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11122,10800.0,3600.0,7.2,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11123,10800.0,3600.0,7.2,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11124,10800.0,675.0,7.84,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11125,10800.0,675.0,7.84,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11126,10800.0,675.0,7.84,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11127,10800.0,675.0,7.84,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11128,9956.81925,2250.0,4.675555555555556,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11129,9956.81925,2250.0,4.675555555555556,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11130,9956.81925,2250.0,4.675555555555556,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11131,9956.81925,2250.0,4.675555555555556,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11132,22526.40618,900.0,3.68,15.483333335,0.8909999999999999,5.790797202797203,229.3333333,wheat,rabi
11133,22526.40618,900.0,3.68,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11134,22526.40618,900.0,3.68,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11135,22526.40618,900.0,3.68,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11136,8100.0,1575.0,5.173333333333333,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11137,8100.0,1575.0,5.173333333333333,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11138,8100.0,1575.0,5.173333333333333,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11139,8100.0,1575.0,5.173333333333333,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11140,10800.0,1575.0,2.1333333333333333,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11141,10800.0,1575.0,2.1333333333333333,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11142,10800.0,1575.0,2.1333333333333333,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11143,10800.0,1575.0,2.1333333333333333,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11144,10800.0,450.0,4.924444444444444,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11145,10800.0,450.0,4.924444444444444,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11146,10800.0,450.0,4.924444444444444,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11147,10800.0,450.0,4.924444444444444,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11148,22526.40618,1125.0,3.591111111111111,15.483333335,0.8909999999999999,5.790797202797203,229.3333333,wheat,rabi
11149,22526.40618,1125.0,3.591111111111111,17.398333335,1.2246666670000002,5.790797202797203,1744.666667,wheat,summer
11150,22526.40618,1125.0,3.591111111111111,15.53,1.110666667,5.790797202797203,580.3333333,wheat,kharif
11151,22526.40618,1125.0,3.591111111111111,19.5049999985,0.948,5.790797202797203,461.0,wheat,summer
11152,10800.0,10350.0,10.47111111111111,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11153,10800.0,10350.0,10.47111111111111,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11154,10800.0,10350.0,10.47111111111111,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11155,10800.0,10350.0,10.47111111111111,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11156,14400.0,675.0,8.355555555555554,15.5516666665,0.7933333333,5.790797202797203,176.3333333,wheat,rabi
11157,14400.0,675.0,8.355555555555554,17.060000000000002,1.141333333,5.790797202797203,1301.333333,wheat,summer
11158,14400.0,675.0,8.355555555555554,15.013333335,1.015,5.790797202797203,346.3333333,wheat,kharif
11159,14400.0,675.0,8.355555555555554,19.155,0.8403333333,5.790797202797203,324.6666667,wheat,summer
11160,20511.0,1350.0,1.9377777777777776,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11161,20511.0,1350.0,1.9377777777777776,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11162,20511.0,1350.0,1.9377777777777776,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11163,20511.0,1350.0,1.9377777777777776,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11164,14400.0,3600.0,14.16888888888889,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11165,14400.0,3600.0,14.16888888888889,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11166,14400.0,3600.0,14.16888888888889,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11167,14400.0,3600.0,14.16888888888889,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11168,20511.0,2700.0,4.302222222222222,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11169,20511.0,2700.0,4.302222222222222,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11170,20511.0,2700.0,4.302222222222222,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11171,20511.0,2700.0,4.302222222222222,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11172,16200.0,3375.0,2.8088888888888883,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11173,16200.0,3375.0,2.8088888888888883,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11174,16200.0,3375.0,2.8088888888888883,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11175,16200.0,3375.0,2.8088888888888883,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11176,21302.01846,697.5,6.382222222222223,16.2549999985,0.8566666667,5.790797202797203,134.3333333,wheat,rabi
11177,21302.01846,697.5,6.382222222222223,17.411666665,1.273666667,5.790797202797203,1992.0,wheat,summer
11178,21302.01846,697.5,6.382222222222223,15.973333335,1.178,5.790797202797203,742.0,wheat,kharif
11179,21302.01846,697.5,6.382222222222223,20.203333335,0.9663333333,5.790797202797203,566.0,wheat,summer
11180,22526.40618,450.0,1.1555555555555554,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11181,22526.40618,450.0,1.1555555555555554,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11182,22526.40618,450.0,1.1555555555555554,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11183,22526.40618,450.0,1.1555555555555554,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11184,20511.0,900.0,7.022222222222221,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11185,20511.0,900.0,7.022222222222221,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11186,20511.0,900.0,7.022222222222221,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11187,20511.0,900.0,7.022222222222221,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11188,14400.0,900.0,5.742222222222223,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11189,14400.0,900.0,5.742222222222223,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11190,14400.0,900.0,5.742222222222223,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11191,14400.0,900.0,5.742222222222223,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11192,15542.00145,405.0,1.831111111111111,16.2549999985,0.8566666667,5.790797202797203,134.3333333,wheat,rabi
11193,15542.00145,405.0,1.831111111111111,17.411666665,1.273666667,5.790797202797203,1992.0,wheat,summer
11194,15542.00145,405.0,1.831111111111111,15.973333335,1.178,5.790797202797203,742.0,wheat,kharif
11195,15542.00145,405.0,1.831111111111111,20.203333335,0.9663333333,5.790797202797203,566.0,wheat,summer
11196,32706.0,675.0,1.3333333333333333,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11197,32706.0,675.0,1.3333333333333333,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11198,32706.0,675.0,1.3333333333333333,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11199,32706.0,675.0,1.3333333333333333,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11200,20511.0,2250.0,4.817777777777778,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11201,20511.0,2250.0,4.817777777777778,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11202,20511.0,2250.0,4.817777777777778,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11203,20511.0,2250.0,4.817777777777778,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11204,16893.0,900.0,4.16,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11205,16893.0,900.0,4.16,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11206,16893.0,900.0,4.16,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11207,16893.0,900.0,4.16,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11208,22526.40618,3150.0,6.9688888888888885,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11209,22526.40618,3150.0,6.9688888888888885,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11210,22526.40618,3150.0,6.9688888888888885,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11211,22526.40618,3150.0,6.9688888888888885,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11212,20511.0,675.0,8.355555555555554,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11213,20511.0,675.0,8.355555555555554,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11214,20511.0,675.0,8.355555555555554,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11215,20511.0,675.0,8.355555555555554,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11216,20511.0,675.0,6.417777777777777,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11217,20511.0,675.0,6.417777777777777,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11218,20511.0,675.0,6.417777777777777,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11219,20511.0,675.0,6.417777777777777,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11220,10296.0,3226.5,2.796444444444445,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11221,10296.0,3226.5,2.796444444444445,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11222,10296.0,3226.5,2.796444444444445,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11223,10296.0,3226.5,2.796444444444445,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11224,10395.0,900.0,3.271111111111111,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11225,10395.0,900.0,3.271111111111111,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11226,10395.0,900.0,3.271111111111111,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11227,10395.0,900.0,3.271111111111111,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11228,13643.999999999998,1125.0,3.804444444444444,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11229,13643.999999999998,1125.0,3.804444444444444,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11230,13643.999999999998,1125.0,3.804444444444444,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11231,13643.999999999998,1125.0,3.804444444444444,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11232,9846.0,675.0,1.8666666666666667,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11233,9846.0,675.0,1.8666666666666667,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11234,9846.0,675.0,1.8666666666666667,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11235,9846.0,675.0,1.8666666666666667,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11236,22526.40618,900.0,2.1333333333333333,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11237,22526.40618,900.0,2.1333333333333333,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11238,22526.40618,900.0,2.1333333333333333,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11239,22526.40618,900.0,2.1333333333333333,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11240,10296.0,675.0,2.5244444444444443,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11241,10296.0,675.0,2.5244444444444443,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11242,10296.0,675.0,2.5244444444444443,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11243,10296.0,675.0,2.5244444444444443,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11244,2185.63758,1194.7499999999998,4.917333333333334,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11245,2185.63758,1194.7499999999998,4.917333333333334,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11246,2185.63758,1194.7499999999998,4.917333333333334,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11247,2185.63758,1194.7499999999998,4.917333333333334,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11248,14877.000000000002,450.0,4.426666666666667,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11249,14877.000000000002,450.0,4.426666666666667,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11250,14877.000000000002,450.0,4.426666666666667,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11251,14877.000000000002,450.0,4.426666666666667,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11252,11331.000000000002,450.0,5.12,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11253,11331.000000000002,450.0,5.12,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11254,11331.000000000002,450.0,5.12,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11255,11331.000000000002,450.0,5.12,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11256,20511.0,1575.0,6.5600000000000005,15.6983333315,0.8506666666999999,5.790797202797203,173.6666667,wheat,rabi
11257,20511.0,1575.0,6.5600000000000005,17.134999999999998,1.216666667,5.790797202797203,1781.666667,wheat,summer
11258,20511.0,1575.0,6.5600000000000005,15.285,1.092666667,5.790797202797203,582.3333333,wheat,kharif
11259,20511.0,1575.0,6.5600000000000005,19.1116666665,0.934,5.790797202797203,520.3333332999999,wheat,summer
11260,14400.0,1775.25,2.2775111111111115,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11261,14400.0,1775.25,2.2775111111111115,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11262,14400.0,1775.25,2.2775111111111115,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11263,14400.0,1775.25,2.2775111111111115,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11264,11574.0,900.0,6.986666666666666,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11265,11574.0,900.0,6.986666666666666,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11266,11574.0,900.0,6.986666666666666,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11267,11574.0,900.0,6.986666666666666,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11268,12321.0,675.0,5.137777777777777,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11269,12321.0,675.0,5.137777777777777,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11270,12321.0,675.0,5.137777777777777,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11271,12321.0,675.0,5.137777777777777,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11272,8631.0,225.0,2.097777777777777,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11273,8631.0,225.0,2.097777777777777,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11274,8631.0,225.0,2.097777777777777,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11275,8631.0,225.0,2.097777777777777,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11276,9324.0,1350.0,1.6711111111111108,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11277,9324.0,1350.0,1.6711111111111108,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11278,9324.0,1350.0,1.6711111111111108,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11279,9324.0,1350.0,1.6711111111111108,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11280,20601.0,1125.0,3.84,16.2549999985,0.8566666667,5.790797202797203,134.3333333,wheat,rabi
11281,20601.0,1125.0,3.84,17.411666665,1.273666667,5.790797202797203,1992.0,wheat,summer
11282,20601.0,1125.0,3.84,15.973333335,1.178,5.790797202797203,742.0,wheat,kharif
11283,20601.0,1125.0,3.84,20.203333335,0.9663333333,5.790797202797203,566.0,wheat,summer
11284,5301.000000000001,1575.0,2.0266666666666664,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11285,5301.000000000001,1575.0,2.0266666666666664,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11286,5301.000000000001,1575.0,2.0266666666666664,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11287,5301.000000000001,1575.0,2.0266666666666664,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11288,12699.0,450.0,4.053333333333333,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11289,12699.0,450.0,4.053333333333333,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11290,12699.0,450.0,4.053333333333333,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11291,12699.0,450.0,4.053333333333333,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11292,14400.0,225.0,3.288888888888889,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11293,14400.0,225.0,3.288888888888889,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11294,14400.0,225.0,3.288888888888889,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11295,14400.0,225.0,3.288888888888889,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11296,14400.0,225.0,4.515555555555555,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
11297,14400.0,225.0,4.515555555555555,18.093333335,1.143,5.790797202797203,1176.666667,wheat,summer
11298,14400.0,225.0,4.515555555555555,16.38,1.015,5.790797202797203,296.0,wheat,kharif
11299,14400.0,225.0,4.515555555555555,20.176666665,0.8136666667,5.790797202797203,226.6666667,wheat,summer
11300,23.55399,11250.0,3.36,16.9200000015,0.7586666667,5.790797202797203,91.0,wheat,rabi
